Well_ID	Treatment	N_source	miRNA	Pair	Dose(uM)	Time	OD_600
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	20	0.426299989
B7	plant_miRNA	L-Proline	ath5642b	3	2	20	0.459699988
B8	scrambled_miRNA	L-Proline	ath158b	4	2	20	0.451299995
B9	plant_miRNA	L-Proline	ath158a3p	4	2	20	0.411300004
B10	plant_miRNA	L-Proline	ath158b	5	2	20	0.761099994
B11	N.A	L-Proline	N.A.	5	N.A.	20	0.084700003
C2	scrambled_miRNA	L-Proline	ath827	1	2	20	0.380499989
C3	N.A	L-Proline	N.A.	1	N.A.	20	0.073600002
C4	plant_miRNA	L-Proline	aof159	2	2	20	0.343199998
C5	plant_miRNA	L-Proline	ath5642b	2	2	20	0.375099987
C6	plant_miRNA	L-Proline	ath158a3p	3	2	20	0.411000013
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	20	0.551699996
C8	plant_miRNA	L-Proline	ath158b	4	2	20	0.434300005
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	20	0.394300014
C10	scrambled_miRNA	L-Proline	ath158b	5	2	20	0.623199999
C11	N.A	L-Proline	N.A.	5	N.A.	20	0.075800002
D2	plant_miRNA	L-Proline	ath5642b	1	2	20	0.329600006
D3	plant_miRNA	L-Proline	aof159	1	2	20	0.415600002
D4	scrambled_miRNA	L-Proline	ath827	2	2	20	0.448300004
D5	scrambled_miRNA	L-Proline	ath158b	2	2	20	0.456800014
D6	N.A	L-Proline	N.A.	3	N.A.	20	0.077399999
D7	plant_miRNA	L-Proline	ath827	3	2	20	0.387300014
D8	scrambled_miRNA	L-Proline	ath827	4	2	20	0.505500019
D9	plant_miRNA	L-Proline	aof159	4	2	20	0.381500006
D10	plant_miRNA	L-Proline	ath158a3p	5	2	20	0.472900003
D11	plant_miRNA	L-Proline	ath5642b	5	2	20	0.408300012
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	20	0.3565
E3	scrambled_miRNA	L-Proline	aof159	1	2	20	0.404700011
E4	plant_miRNA	L-Proline	ath827	2	2	20	0.382299989
E5	plant_miRNA	L-Proline	ath158b	2	2	20	0.453799993
E6	N.A	L-Proline	N.A.	3	N.A.	20	0.0858
E7	scrambled_miRNA	L-Proline	ath827	3	2	20	0.438499987
E8	plant_miRNA	L-Proline	ath827	4	2	20	0.364399999
E9	scrambled_miRNA	L-Proline	aof159	4	2	20	0.432700008
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	20	0.453700006
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	20	0.409999996
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	20	0.375099987
F3	plant_miRNA	L-Proline	ath158b	1	2	20	0.377299994
F4	plant_miRNA	L-Proline	ath158a3p	2	2	20	0.356599987
F5	N.A	L-Proline	N.A.	2	N.A.	20	0.080399998
F6	scrambled_miRNA	L-Proline	ath158b	3	2	20	0.352800012
F7	plant_miRNA	L-Proline	aof159	3	2	20	0.379700005
F8	plant_miRNA	L-Proline	ath5642b	4	2	20	0.395399988
F9	N.A	L-Proline	N.A.	4	N.A.	20	0.081900001
F10	plant_miRNA	L-Proline	aof159	5	2	20	0.413599998
F11	plant_miRNA	L-Proline	ath827	5	2	20	0.3935
G2	plant_miRNA	L-Proline	ath158a3p	1	2	20	0.302899987
G3	scrambled_miRNA	L-Proline	ath158b	1	2	20	0.299100012
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	20	0.220400006
G5	N.A	L-Proline	N.A.	2	N.A.	20	0.137500003
G6	plant_miRNA	L-Proline	ath158b	3	2	20	0.164100006
G7	scrambled_miRNA	L-Proline	aof159	3	2	20	0.435099989
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	20	0.410299987
G9	N.A	L-Proline	N.A.	4	N.A.	20	0.074199997
G10	scrambled_miRNA	L-Proline	aof159	5	2	20	0.384799987
G11	scrambled_miRNA	L-Proline	ath827	5	2	20	0.444799989
B2	plant_miRNA	L-Proline	ath827	1	2	21	0.431899995
B3	N.A	L-Proline	N.A.	1	N.A.	21	0.086000003
B4	scrambled_miRNA	L-Proline	aof159	2	2	21	0.650399983
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	21	0.615499973
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	21	0.495900005
B7	plant_miRNA	L-Proline	ath5642b	3	2	21	0.52670002
B8	scrambled_miRNA	L-Proline	ath158b	4	2	21	0.514699996
B9	plant_miRNA	L-Proline	ath158a3p	4	2	21	0.479299992
B10	plant_miRNA	L-Proline	ath158b	5	2	21	0.609000027
B11	N.A	L-Proline	N.A.	5	N.A.	21	0.083400004
C2	scrambled_miRNA	L-Proline	ath827	1	2	21	0.496100008
C3	N.A	L-Proline	N.A.	1	N.A.	21	0.075000003
C4	plant_miRNA	L-Proline	aof159	2	2	21	0.4366
C5	plant_miRNA	L-Proline	ath5642b	2	2	21	0.427100003
C6	plant_miRNA	L-Proline	ath158a3p	3	2	21	0.466399997
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	21	0.684800029
C8	plant_miRNA	L-Proline	ath158b	4	2	21	0.4745
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	21	0.459899992
C10	scrambled_miRNA	L-Proline	ath158b	5	2	21	0.73150003
C11	N.A	L-Proline	N.A.	5	N.A.	21	0.075000003
D2	plant_miRNA	L-Proline	ath5642b	1	2	21	0.398900002
D3	plant_miRNA	L-Proline	aof159	1	2	21	0.555999994
D4	scrambled_miRNA	L-Proline	ath827	2	2	21	0.491699994
D5	scrambled_miRNA	L-Proline	ath158b	2	2	21	0.52579999
D6	N.A	L-Proline	N.A.	3	N.A.	21	0.079000004
D7	plant_miRNA	L-Proline	ath827	3	2	21	0.455000013
D8	scrambled_miRNA	L-Proline	ath827	4	2	21	0.567799985
D9	plant_miRNA	L-Proline	aof159	4	2	21	0.488499999
D10	plant_miRNA	L-Proline	ath158a3p	5	2	21	0.536800027
D11	plant_miRNA	L-Proline	ath5642b	5	2	21	0.463400006
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	21	0.437000006
E3	scrambled_miRNA	L-Proline	aof159	1	2	21	0.473100007
E4	plant_miRNA	L-Proline	ath827	2	2	21	0.478700012
E5	plant_miRNA	L-Proline	ath158b	2	2	21	0.462199986
E6	N.A	L-Proline	N.A.	3	N.A.	21	0.083899997
E7	scrambled_miRNA	L-Proline	ath827	3	2	21	0.512600005
E8	plant_miRNA	L-Proline	ath827	4	2	21	0.421799988
E9	scrambled_miRNA	L-Proline	aof159	4	2	21	0.505699992
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	21	0.452499986
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	21	0.49059999
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	21	0.461100012
F3	plant_miRNA	L-Proline	ath158b	1	2	21	0.452199996
F4	plant_miRNA	L-Proline	ath158a3p	2	2	21	0.412600011
F5	N.A	L-Proline	N.A.	2	N.A.	21	0.080499999
F6	scrambled_miRNA	L-Proline	ath158b	3	2	21	0.411300004
F7	plant_miRNA	L-Proline	aof159	3	2	21	0.45480001
F8	plant_miRNA	L-Proline	ath5642b	4	2	21	0.477800012
F9	N.A	L-Proline	N.A.	4	N.A.	21	0.082500003
F10	plant_miRNA	L-Proline	aof159	5	2	21	0.489300013
F11	plant_miRNA	L-Proline	ath827	5	2	21	0.45570001
G2	plant_miRNA	L-Proline	ath158a3p	1	2	21	0.398499995
G3	scrambled_miRNA	L-Proline	ath158b	1	2	21	0.338
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	21	0.247500002
G5	N.A	L-Proline	N.A.	2	N.A.	21	0.142000005
G6	plant_miRNA	L-Proline	ath158b	3	2	21	0.179299995
G7	scrambled_miRNA	L-Proline	aof159	3	2	21	0.435000002
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	21	0.471399993
G9	N.A	L-Proline	N.A.	4	N.A.	21	0.075599998
G10	scrambled_miRNA	L-Proline	aof159	5	2	21	0.448000014
G11	scrambled_miRNA	L-Proline	ath827	5	2	21	0.514400005
B2	plant_miRNA	L-Proline	ath827	1	2	22	0.469500005
B3	N.A	L-Proline	N.A.	1	N.A.	22	0.086400002
B4	scrambled_miRNA	L-Proline	aof159	2	2	22	0.719299972
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	22	0.636200011
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	22	0.566200018
B7	plant_miRNA	L-Proline	ath5642b	3	2	22	0.61680001
B8	scrambled_miRNA	L-Proline	ath158b	4	2	22	0.578100026
B9	plant_miRNA	L-Proline	ath158a3p	4	2	22	0.546299994
B10	plant_miRNA	L-Proline	ath158b	5	2	22	0.826499999
B11	N.A	L-Proline	N.A.	5	N.A.	22	0.085000001
C2	scrambled_miRNA	L-Proline	ath827	1	2	22	0.541999996
C3	N.A	L-Proline	N.A.	1	N.A.	22	0.075599998
C4	plant_miRNA	L-Proline	aof159	2	2	22	0.48089999
C5	plant_miRNA	L-Proline	ath5642b	2	2	22	0.490700006
C6	plant_miRNA	L-Proline	ath158a3p	3	2	22	0.541800022
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	22	0.786199987
C8	plant_miRNA	L-Proline	ath158b	4	2	22	0.539399981
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	22	0.539099991
C10	scrambled_miRNA	L-Proline	ath158b	5	2	22	0.748300016
C11	N.A	L-Proline	N.A.	5	N.A.	22	0.0744
D2	plant_miRNA	L-Proline	ath5642b	1	2	22	0.464300007
D3	plant_miRNA	L-Proline	aof159	1	2	22	0.52759999
D4	scrambled_miRNA	L-Proline	ath827	2	2	22	0.571699977
D5	scrambled_miRNA	L-Proline	ath158b	2	2	22	0.757499993
D6	N.A	L-Proline	N.A.	3	N.A.	22	0.078400001
D7	plant_miRNA	L-Proline	ath827	3	2	22	0.526199996
D8	scrambled_miRNA	L-Proline	ath827	4	2	22	0.637300014
D9	plant_miRNA	L-Proline	aof159	4	2	22	0.523299992
D10	plant_miRNA	L-Proline	ath158a3p	5	2	22	0.59799999
D11	plant_miRNA	L-Proline	ath5642b	5	2	22	0.53579998
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	22	0.556200027
E3	scrambled_miRNA	L-Proline	aof159	1	2	22	0.560800016
E4	plant_miRNA	L-Proline	ath827	2	2	22	0.551199973
E5	plant_miRNA	L-Proline	ath158b	2	2	22	0.539200008
E6	N.A	L-Proline	N.A.	3	N.A.	22	0.085500002
E7	scrambled_miRNA	L-Proline	ath827	3	2	22	0.577099979
E8	plant_miRNA	L-Proline	ath827	4	2	22	0.495499998
E9	scrambled_miRNA	L-Proline	aof159	4	2	22	0.568400025
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	22	0.522000015
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	22	0.558099985
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	22	0.526899993
F3	plant_miRNA	L-Proline	ath158b	1	2	22	0.519800007
F4	plant_miRNA	L-Proline	ath158a3p	2	2	22	0.489399999
F5	N.A	L-Proline	N.A.	2	N.A.	22	0.080799997
F6	scrambled_miRNA	L-Proline	ath158b	3	2	22	0.48120001
F7	plant_miRNA	L-Proline	aof159	3	2	22	0.531300008
F8	plant_miRNA	L-Proline	ath5642b	4	2	22	0.534600019
F9	N.A	L-Proline	N.A.	4	N.A.	22	0.082400002
F10	plant_miRNA	L-Proline	aof159	5	2	22	0.544499993
F11	plant_miRNA	L-Proline	ath827	5	2	22	0.514599979
G2	plant_miRNA	L-Proline	ath158a3p	1	2	22	0.410100013
G3	scrambled_miRNA	L-Proline	ath158b	1	2	22	0.39199999
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	22	0.281699985
G5	N.A	L-Proline	N.A.	2	N.A.	22	0.151600003
G6	plant_miRNA	L-Proline	ath158b	3	2	22	0.202099994
G7	scrambled_miRNA	L-Proline	aof159	3	2	22	0.496600002
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	22	0.534099996
G9	N.A	L-Proline	N.A.	4	N.A.	22	0.076399997
G10	scrambled_miRNA	L-Proline	aof159	5	2	22	0.514400005
G11	scrambled_miRNA	L-Proline	ath827	5	2	22	0.605599999
B2	plant_miRNA	L-Proline	ath827	1	2	23	0.654600024
B3	N.A	L-Proline	N.A.	1	N.A.	23	0.0867
B4	scrambled_miRNA	L-Proline	aof159	2	2	23	0.869499981
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	23	0.646300018
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	23	0.626600027
B7	plant_miRNA	L-Proline	ath5642b	3	2	23	0.67869997
B8	scrambled_miRNA	L-Proline	ath158b	4	2	23	0.64319998
B9	plant_miRNA	L-Proline	ath158a3p	4	2	23	0.644699991
B10	plant_miRNA	L-Proline	ath158b	5	2	23	0.966300011
B11	N.A	L-Proline	N.A.	5	N.A.	23	0.083300002
C2	scrambled_miRNA	L-Proline	ath827	1	2	23	0.610400021
C3	N.A	L-Proline	N.A.	1	N.A.	23	0.075900003
C4	plant_miRNA	L-Proline	aof159	2	2	23	0.541800022
C5	plant_miRNA	L-Proline	ath5642b	2	2	23	0.620000005
C6	plant_miRNA	L-Proline	ath158a3p	3	2	23	0.636300027
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	23	0.853100002
C8	plant_miRNA	L-Proline	ath158b	4	2	23	0.598999977
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	23	0.603299975
C10	scrambled_miRNA	L-Proline	ath158b	5	2	23	0.898000002
C11	N.A	L-Proline	N.A.	5	N.A.	23	0.074100003
D2	plant_miRNA	L-Proline	ath5642b	1	2	23	0.549899995
D3	plant_miRNA	L-Proline	aof159	1	2	23	0.619499981
D4	scrambled_miRNA	L-Proline	ath827	2	2	23	0.628600001
D5	scrambled_miRNA	L-Proline	ath158b	2	2	23	0.817700028
D6	N.A	L-Proline	N.A.	3	N.A.	23	0.0788
D7	plant_miRNA	L-Proline	ath827	3	2	23	0.589100003
D8	scrambled_miRNA	L-Proline	ath827	4	2	23	0.690800011
D9	plant_miRNA	L-Proline	aof159	4	2	23	0.591899991
D10	plant_miRNA	L-Proline	ath158a3p	5	2	23	0.652899981
D11	plant_miRNA	L-Proline	ath5642b	5	2	23	0.578400016
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	23	0.586300015
E3	scrambled_miRNA	L-Proline	aof159	1	2	23	0.648599982
E4	plant_miRNA	L-Proline	ath827	2	2	23	0.608299971
E5	plant_miRNA	L-Proline	ath158b	2	2	23	0.609899998
E6	N.A	L-Proline	N.A.	3	N.A.	23	0.083700001
E7	scrambled_miRNA	L-Proline	ath827	3	2	23	0.655600011
E8	plant_miRNA	L-Proline	ath827	4	2	23	0.578999996
E9	scrambled_miRNA	L-Proline	aof159	4	2	23	0.619400024
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	23	0.581799984
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	23	0.614899993
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	23	0.596400023
F3	plant_miRNA	L-Proline	ath158b	1	2	23	0.589100003
F4	plant_miRNA	L-Proline	ath158a3p	2	2	23	0.536899984
F5	N.A	L-Proline	N.A.	2	N.A.	23	0.080300003
F6	scrambled_miRNA	L-Proline	ath158b	3	2	23	0.537800014
F7	plant_miRNA	L-Proline	aof159	3	2	23	0.617500007
F8	plant_miRNA	L-Proline	ath5642b	4	2	23	0.586199999
F9	N.A	L-Proline	N.A.	4	N.A.	23	0.081100002
F10	plant_miRNA	L-Proline	aof159	5	2	23	0.622600019
F11	plant_miRNA	L-Proline	ath827	5	2	23	0.573300004
G2	plant_miRNA	L-Proline	ath158a3p	1	2	23	0.47330001
G3	scrambled_miRNA	L-Proline	ath158b	1	2	23	0.442200005
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	23	0.315600008
G5	N.A	L-Proline	N.A.	2	N.A.	23	0.165999994
G6	plant_miRNA	L-Proline	ath158b	3	2	23	0.225799993
G7	scrambled_miRNA	L-Proline	aof159	3	2	23	0.556400001
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	23	0.590300024
G9	N.A	L-Proline	N.A.	4	N.A.	23	0.075599998
G10	scrambled_miRNA	L-Proline	aof159	5	2	23	0.578000009
G11	scrambled_miRNA	L-Proline	ath827	5	2	23	0.646499991
B2	plant_miRNA	L-Proline	ath827	1	2	24	0.723100007
B3	N.A	L-Proline	N.A.	1	N.A.	24	0.086499996
B4	scrambled_miRNA	L-Proline	aof159	2	2	24	0.857500017
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	24	0.88440001
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	24	0.686100006
B7	plant_miRNA	L-Proline	ath5642b	3	2	24	0.75059998
B8	scrambled_miRNA	L-Proline	ath158b	4	2	24	0.692900002
B9	plant_miRNA	L-Proline	ath158a3p	4	2	24	0.723200023
B10	plant_miRNA	L-Proline	ath158b	5	2	24	0.995500028
B11	N.A	L-Proline	N.A.	5	N.A.	24	0.082699999
C2	scrambled_miRNA	L-Proline	ath827	1	2	24	0.715499997
C3	N.A	L-Proline	N.A.	1	N.A.	24	0.076700002
C4	plant_miRNA	L-Proline	aof159	2	2	24	0.611400008
C5	plant_miRNA	L-Proline	ath5642b	2	2	24	0.646499991
C6	plant_miRNA	L-Proline	ath158a3p	3	2	24	0.647899985
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	24	0.951099992
C8	plant_miRNA	L-Proline	ath158b	4	2	24	0.655600011
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	24	0.66869998
C10	scrambled_miRNA	L-Proline	ath158b	5	2	24	0.843900025
C11	N.A	L-Proline	N.A.	5	N.A.	24	0.077799998
D2	plant_miRNA	L-Proline	ath5642b	1	2	24	0.623399973
D3	plant_miRNA	L-Proline	aof159	1	2	24	0.786300004
D4	scrambled_miRNA	L-Proline	ath827	2	2	24	0.707000017
D5	scrambled_miRNA	L-Proline	ath158b	2	2	24	0.717199981
D6	N.A	L-Proline	N.A.	3	N.A.	24	0.079999998
D7	plant_miRNA	L-Proline	ath827	3	2	24	0.653699994
D8	scrambled_miRNA	L-Proline	ath827	4	2	24	0.887499988
D9	plant_miRNA	L-Proline	aof159	4	2	24	0.689999998
D10	plant_miRNA	L-Proline	ath158a3p	5	2	24	0.712899983
D11	plant_miRNA	L-Proline	ath5642b	5	2	24	0.631299973
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	24	0.634599984
E3	scrambled_miRNA	L-Proline	aof159	1	2	24	0.681699991
E4	plant_miRNA	L-Proline	ath827	2	2	24	0.667100012
E5	plant_miRNA	L-Proline	ath158b	2	2	24	0.684199989
E6	N.A	L-Proline	N.A.	3	N.A.	24	0.085600004
E7	scrambled_miRNA	L-Proline	ath827	3	2	24	0.685400009
E8	plant_miRNA	L-Proline	ath827	4	2	24	0.66140002
E9	scrambled_miRNA	L-Proline	aof159	4	2	24	0.693599999
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	24	0.653699994
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	24	0.679700017
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	24	0.64410001
F3	plant_miRNA	L-Proline	ath158b	1	2	24	0.652999997
F4	plant_miRNA	L-Proline	ath158a3p	2	2	24	0.601999998
F5	N.A	L-Proline	N.A.	2	N.A.	24	0.082699999
F6	scrambled_miRNA	L-Proline	ath158b	3	2	24	0.59859997
F7	plant_miRNA	L-Proline	aof159	3	2	24	0.684599996
F8	plant_miRNA	L-Proline	ath5642b	4	2	24	0.647700012
F9	N.A	L-Proline	N.A.	4	N.A.	24	0.083099999
F10	plant_miRNA	L-Proline	aof159	5	2	24	0.718400002
F11	plant_miRNA	L-Proline	ath827	5	2	24	0.637600005
G2	plant_miRNA	L-Proline	ath158a3p	1	2	24	0.54339999
G3	scrambled_miRNA	L-Proline	ath158b	1	2	24	0.50150001
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	24	0.360300004
G5	N.A	L-Proline	N.A.	2	N.A.	24	0.177000001
G6	plant_miRNA	L-Proline	ath158b	3	2	24	0.258399993
G7	scrambled_miRNA	L-Proline	aof159	3	2	24	0.613799989
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	24	0.642199993
G9	N.A	L-Proline	N.A.	4	N.A.	24	0.077299997
G10	scrambled_miRNA	L-Proline	aof159	5	2	24	0.636500001
G11	scrambled_miRNA	L-Proline	ath827	5	2	24	0.692200005
B2	plant_miRNA	L-Proline	ath827	1	2	25	0.729499996
B3	N.A	L-Proline	N.A.	1	N.A.	25	0.0858
B4	scrambled_miRNA	L-Proline	aof159	2	2	25	1.008700013
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	25	0.753000021
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	25	0.738600016
B7	plant_miRNA	L-Proline	ath5642b	3	2	25	0.821699977
B8	scrambled_miRNA	L-Proline	ath158b	4	2	25	0.753499985
B9	plant_miRNA	L-Proline	ath158a3p	4	2	25	0.78670001
B10	plant_miRNA	L-Proline	ath158b	5	2	25	0.927399993
B11	N.A	L-Proline	N.A.	5	N.A.	25	0.085600004
C2	scrambled_miRNA	L-Proline	ath827	1	2	25	0.786300004
C3	N.A	L-Proline	N.A.	1	N.A.	25	0.076099999
C4	plant_miRNA	L-Proline	aof159	2	2	25	0.690500021
C5	plant_miRNA	L-Proline	ath5642b	2	2	25	0.67930001
C6	plant_miRNA	L-Proline	ath158a3p	3	2	25	0.720700026
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	25	1.253800035
C8	plant_miRNA	L-Proline	ath158b	4	2	25	0.72390002
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	25	0.759299994
C10	scrambled_miRNA	L-Proline	ath158b	5	2	25	0.920899987
C11	N.A	L-Proline	N.A.	5	N.A.	25	0.076800004
D2	plant_miRNA	L-Proline	ath5642b	1	2	25	0.66839999
D3	plant_miRNA	L-Proline	aof159	1	2	25	0.725799978
D4	scrambled_miRNA	L-Proline	ath827	2	2	25	0.778699994
D5	scrambled_miRNA	L-Proline	ath158b	2	2	25	0.781799972
D6	N.A	L-Proline	N.A.	3	N.A.	25	0.079800002
D7	plant_miRNA	L-Proline	ath827	3	2	25	0.728100002
D8	scrambled_miRNA	L-Proline	ath827	4	2	25	0.878300011
D9	plant_miRNA	L-Proline	aof159	4	2	25	0.805100024
D10	plant_miRNA	L-Proline	ath158a3p	5	2	25	0.767099977
D11	plant_miRNA	L-Proline	ath5642b	5	2	25	0.71450001
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	25	0.707300007
E3	scrambled_miRNA	L-Proline	aof159	1	2	25	0.735400021
E4	plant_miRNA	L-Proline	ath827	2	2	25	0.721099973
E5	plant_miRNA	L-Proline	ath158b	2	2	25	0.727900028
E6	N.A	L-Proline	N.A.	3	N.A.	25	0.0867
E7	scrambled_miRNA	L-Proline	ath827	3	2	25	0.753700018
E8	plant_miRNA	L-Proline	ath827	4	2	25	0.728299975
E9	scrambled_miRNA	L-Proline	aof159	4	2	25	0.761300027
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	25	0.719600022
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	25	0.750899971
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	25	0.75849998
F3	plant_miRNA	L-Proline	ath158b	1	2	25	0.719500005
F4	plant_miRNA	L-Proline	ath158a3p	2	2	25	0.690500021
F5	N.A	L-Proline	N.A.	2	N.A.	25	0.084600002
F6	scrambled_miRNA	L-Proline	ath158b	3	2	25	0.658999979
F7	plant_miRNA	L-Proline	aof159	3	2	25	0.748199999
F8	plant_miRNA	L-Proline	ath5642b	4	2	25	0.715600014
F9	N.A	L-Proline	N.A.	4	N.A.	25	0.082000002
F10	plant_miRNA	L-Proline	aof159	5	2	25	0.792400002
F11	plant_miRNA	L-Proline	ath827	5	2	25	0.702499986
G2	plant_miRNA	L-Proline	ath158a3p	1	2	25	0.617999971
G3	scrambled_miRNA	L-Proline	ath158b	1	2	25	0.583999991
G4	scrambled_miRNA	L-Proline	ath158a3p	2	2	25	0.419699997
G5	N.A	L-Proline	N.A.	2	N.A.	25	0.196500003
G6	plant_miRNA	L-Proline	ath158b	3	2	25	0.301899999
G7	scrambled_miRNA	L-Proline	aof159	3	2	25	0.679099977
G8	scrambled_miRNA	L-Proline	ath5642b	4	2	25	0.718599975
G9	N.A	L-Proline	N.A.	4	N.A.	25	0.075900003
G10	scrambled_miRNA	L-Proline	aof159	5	2	25	0.736100018
G11	scrambled_miRNA	L-Proline	ath827	5	2	25	0.760900021
B2	plant_miRNA	L-Proline	ath827	1	2	26	0.79369998
B3	N.A	L-Proline	N.A.	1	N.A.	26	0.087200001
B4	scrambled_miRNA	L-Proline	aof159	2	2	26	1.023100019
B5	scrambled_miRNA	L-Proline	ath5642b	2	2	26	0.800000012
B6	scrambled_miRNA	L-Proline	ath158a3p	3	2	26	0.772199988
B7	plant_miRNA	L-Proline	ath5642b	3	2	26	1.051200032
B8	scrambled_miRNA	L-Proline	ath158b	4	2	26	0.81220001
B9	plant_miRNA	L-Proline	ath158a3p	4	2	26	0.845300019
B10	plant_miRNA	L-Proline	ath158b	5	2	26	0.980700016
B11	N.A	L-Proline	N.A.	5	N.A.	26	0.086199999
C2	scrambled_miRNA	L-Proline	ath827	1	2	26	0.818000019
C3	N.A	L-Proline	N.A.	1	N.A.	26	0.076700002
C4	plant_miRNA	L-Proline	aof159	2	2	26	0.739799976
C5	plant_miRNA	L-Proline	ath5642b	2	2	26	0.733799994
C6	plant_miRNA	L-Proline	ath158a3p	3	2	26	0.760900021
C7	scrambled_miRNA	L-Proline	ath5642b	3	2	26	1.496700048
C8	plant_miRNA	L-Proline	ath158b	4	2	26	0.867999971
C9	scrambled_miRNA	L-Proline	ath158a3p	4	2	26	0.778400004
C10	scrambled_miRNA	L-Proline	ath158b	5	2	26	0.935000002
C11	N.A	L-Proline	N.A.	5	N.A.	26	0.076700002
D2	plant_miRNA	L-Proline	ath5642b	1	2	26	0.73180002
D3	plant_miRNA	L-Proline	aof159	1	2	26	0.796700001
D4	scrambled_miRNA	L-Proline	ath827	2	2	26	0.83099997
D5	scrambled_miRNA	L-Proline	ath158b	2	2	26	0.825200021
D6	N.A	L-Proline	N.A.	3	N.A.	26	0.077799998
D7	plant_miRNA	L-Proline	ath827	3	2	26	0.797100008
D8	scrambled_miRNA	L-Proline	ath827	4	2	26	0.991699994
D9	plant_miRNA	L-Proline	aof159	4	2	26	0.848399997
D10	plant_miRNA	L-Proline	ath158a3p	5	2	26	0.816999972
D11	plant_miRNA	L-Proline	ath5642b	5	2	26	0.760800004
E2	scrambled_miRNA	L-Proline	ath5642b	1	2	26	0.756900012
E3	scrambled_miRNA	L-Proline	aof159	1	2	26	0.79369998
E4	plant_miRNA	L-Proline	ath827	2	2	26	0.786499977
E5	plant_miRNA	L-Proline	ath158b	2	2	26	0.778699994
E6	N.A	L-Proline	N.A.	3	N.A.	26	0.085900001
E7	scrambled_miRNA	L-Proline	ath827	3	2	26	0.811500013
E8	plant_miRNA	L-Proline	ath827	4	2	26	0.784699976
E9	scrambled_miRNA	L-Proline	aof159	4	2	26	0.791499972
E10	scrambled_miRNA	L-Proline	ath158a3p	5	2	26	0.795400023
E11	scrambled_miRNA	L-Proline	ath5642b	5	2	26	0.809400022
F2	scrambled_miRNA	L-Proline	ath158a3p	1	2	26	0.761699975
F3	plant_miRNA	L-Proline	ath158b	1	2	26	0.837599993
F4	plant_miRNA	L-Proline	ath158a3p	2	2	26	0.731599987
F5	N.A	L-Proline	N.A.	2	N.A.	26	0.079099998
