Well_ID,Replicate,ASV,N_source,miRNA,Treatment,Dose(uM),Time,OD_600
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,26,2.399
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,27,2.407
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,28,2.403
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,29,2.403
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,30,2.397
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,31,2.401
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,32,2.402
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,33,2.401
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,34,2.399
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,35,2.398
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,36,2.398
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,37,2.396
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,38,2.394
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,39,2.395
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,40,2.397
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,41,2.396
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,42,2.392
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,43,2.395
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,44,2.391
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,45,2.392
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,46,2.391
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,47,2.388
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,48,2.39
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,49,2.391
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,50,2.392
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,51,2.39
D7,B,4,Mix_17aa,ath-miR158a3p,Scramble,2,52,2.389
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,0,0.14
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,1,0.186
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,2,0.325
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,3,0.49
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,4,0.766
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,5,1.243
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,6,1.839
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,7,2.036
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,8,2.163
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,9,2.236
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,10,2.284
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,11,2.303
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,12,2.315
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,13,2.314
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,14,2.318
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,15,2.317
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,16,2.316
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,17,2.314
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,18,2.311
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,19,2.314
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,20,2.315
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,21,2.32
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,22,2.335
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,23,2.339
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,24,2.346
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,25,2.346
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,26,2.346
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,27,2.347
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,28,2.344
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,29,2.348
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,30,2.343
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,31,2.344
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,32,2.345
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,33,2.34
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,34,2.345
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,35,2.339
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,36,2.341
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,37,2.34
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,38,2.335
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,39,2.332
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,40,2.331
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,41,2.332
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,42,2.326
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,43,2.325
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,44,2.324
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,45,2.318
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,46,2.314
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,47,2.309
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,48,2.309
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,49,2.305
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,50,2.305
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,51,2.302
D8,B,4,Mix_17aa,ath-miR158a3p,Plant,2,52,2.302
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,0,0.13
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,1,0.177
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,2,0.292
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,3,0.447
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,4,0.733
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,5,1.223
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,6,1.786
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,7,2.022
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,8,2.118
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,9,2.197
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,10,2.261
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,11,2.289
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,12,2.311
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,13,2.33
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,14,2.336
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,15,2.339
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,16,2.334
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,17,2.338
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,18,2.339
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,19,2.337
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,20,2.337
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,21,2.337
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,22,2.345
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,23,2.349
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,24,2.346
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,25,2.346
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,26,2.345
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,27,2.35
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,28,2.347
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,29,2.355
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,30,2.353
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,31,2.357
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,32,2.353
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,33,2.351
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,34,2.35
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,35,2.349
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,36,2.353
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,37,2.354
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,38,2.35
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,39,2.354
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,40,2.349
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,41,2.345
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,42,2.345
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,43,2.346
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,44,2.341
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,45,2.338
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,46,2.34
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,47,2.34
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,48,2.341
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,49,2.343
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,50,2.342
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,51,2.343
B10,C,4,Mix_17aa,ath-miR827,Scramble,2,52,2.344
B11,C,4,Mix_17aa,ath-miR827,Plant,2,0,0.128
B11,C,4,Mix_17aa,ath-miR827,Plant,2,1,0.177
B11,C,4,Mix_17aa,ath-miR827,Plant,2,2,0.302
B11,C,4,Mix_17aa,ath-miR827,Plant,2,3,0.439
B11,C,4,Mix_17aa,ath-miR827,Plant,2,4,0.713
B11,C,4,Mix_17aa,ath-miR827,Plant,2,5,1.168
B11,C,4,Mix_17aa,ath-miR827,Plant,2,6,1.719
B11,C,4,Mix_17aa,ath-miR827,Plant,2,7,1.935
B11,C,4,Mix_17aa,ath-miR827,Plant,2,8,2.038
B11,C,4,Mix_17aa,ath-miR827,Plant,2,9,2.112
B11,C,4,Mix_17aa,ath-miR827,Plant,2,10,2.161
B11,C,4,Mix_17aa,ath-miR827,Plant,2,11,2.202
B11,C,4,Mix_17aa,ath-miR827,Plant,2,12,2.227
B11,C,4,Mix_17aa,ath-miR827,Plant,2,13,2.247
B11,C,4,Mix_17aa,ath-miR827,Plant,2,14,2.253
B11,C,4,Mix_17aa,ath-miR827,Plant,2,15,2.256
B11,C,4,Mix_17aa,ath-miR827,Plant,2,16,2.249
B11,C,4,Mix_17aa,ath-miR827,Plant,2,17,2.243
B11,C,4,Mix_17aa,ath-miR827,Plant,2,18,2.241
B11,C,4,Mix_17aa,ath-miR827,Plant,2,19,2.238
B11,C,4,Mix_17aa,ath-miR827,Plant,2,20,2.237
B11,C,4,Mix_17aa,ath-miR827,Plant,2,21,2.236
B11,C,4,Mix_17aa,ath-miR827,Plant,2,22,2.244
B11,C,4,Mix_17aa,ath-miR827,Plant,2,23,2.264
B11,C,4,Mix_17aa,ath-miR827,Plant,2,24,2.246
B11,C,4,Mix_17aa,ath-miR827,Plant,2,25,2.243
B11,C,4,Mix_17aa,ath-miR827,Plant,2,26,2.266
B11,C,4,Mix_17aa,ath-miR827,Plant,2,27,2.239
B11,C,4,Mix_17aa,ath-miR827,Plant,2,28,2.264
B11,C,4,Mix_17aa,ath-miR827,Plant,2,29,2.247
B11,C,4,Mix_17aa,ath-miR827,Plant,2,30,2.255
B11,C,4,Mix_17aa,ath-miR827,Plant,2,31,2.24
B11,C,4,Mix_17aa,ath-miR827,Plant,2,32,2.252
B11,C,4,Mix_17aa,ath-miR827,Plant,2,33,2.237
B11,C,4,Mix_17aa,ath-miR827,Plant,2,34,2.235
B11,C,4,Mix_17aa,ath-miR827,Plant,2,35,2.237
B11,C,4,Mix_17aa,ath-miR827,Plant,2,36,2.239
B11,C,4,Mix_17aa,ath-miR827,Plant,2,37,2.24
B11,C,4,Mix_17aa,ath-miR827,Plant,2,38,2.229
B11,C,4,Mix_17aa,ath-miR827,Plant,2,39,2.231
B11,C,4,Mix_17aa,ath-miR827,Plant,2,40,2.231
B11,C,4,Mix_17aa,ath-miR827,Plant,2,41,2.233
B11,C,4,Mix_17aa,ath-miR827,Plant,2,42,2.228
B11,C,4,Mix_17aa,ath-miR827,Plant,2,43,2.232
B11,C,4,Mix_17aa,ath-miR827,Plant,2,44,2.231
B11,C,4,Mix_17aa,ath-miR827,Plant,2,45,2.229
B11,C,4,Mix_17aa,ath-miR827,Plant,2,46,2.231
B11,C,4,Mix_17aa,ath-miR827,Plant,2,47,2.233
B11,C,4,Mix_17aa,ath-miR827,Plant,2,48,2.229
B11,C,4,Mix_17aa,ath-miR827,Plant,2,49,2.229
B11,C,4,Mix_17aa,ath-miR827,Plant,2,50,2.23
B11,C,4,Mix_17aa,ath-miR827,Plant,2,51,2.229
B11,C,4,Mix_17aa,ath-miR827,Plant,2,52,2.228
B12,NA,Control,Mix_17aa,NA,Control,Control,0,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,1,0.085
B12,NA,Control,Mix_17aa,NA,Control,Control,2,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,3,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,4,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,5,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,6,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,7,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,8,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,9,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,10,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,11,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,12,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,13,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,14,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,15,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,16,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,17,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,18,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,19,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,20,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,21,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,22,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,23,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,24,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,25,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,26,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,27,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,28,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,29,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,30,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,31,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,32,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,33,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,34,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,35,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,36,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,37,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,38,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,39,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,40,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,41,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,42,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,43,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,44,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,45,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,46,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,47,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,48,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,49,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,50,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,51,0.086
B12,NA,Control,Mix_17aa,NA,Control,Control,52,0.086
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,0,0.132
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,1,0.172
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,2,0.304
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,3,0.486
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,4,0.766
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,5,1.284
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,6,1.845
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,7,2.099
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,8,2.269
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,9,2.363
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,10,2.371
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,11,2.393
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,12,2.397
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,13,2.412
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,14,2.415
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,15,2.421
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,16,2.432
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,17,2.445
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,18,2.457
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,19,2.465
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,20,2.473
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,21,2.483
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,22,2.491
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,23,2.502
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,24,2.506
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,25,2.514
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,26,2.511
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,27,2.513
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,28,2.517
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,29,2.51
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,30,2.507
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,31,2.511
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,32,2.513
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,33,2.508
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,34,2.513
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,35,2.508
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,36,2.507
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,37,2.502
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,38,2.502
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,39,2.496
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,40,2.491
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,41,2.486
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,42,2.484
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,43,2.483
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,44,2.479
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,45,2.473
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,46,2.472
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,47,2.471
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,48,2.466
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,49,2.461
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,50,2.461
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,51,2.46
C9,C,4,Mix_17aa,ath-miR5642b,Scramble,2,52,2.456
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,0,0.13
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,1,0.167
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,2,0.289
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,3,0.44
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,4,0.719
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,5,1.178
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,6,1.796
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,7,2.018
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,8,2.118
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,9,2.178
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,10,2.229
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,11,2.259
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,12,2.281
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,13,2.301
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,14,2.301
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,15,2.306
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,16,2.303
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,17,2.31
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,18,2.31
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,19,2.311
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,20,2.318
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,21,2.322
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,22,2.335
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,23,2.333
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,24,2.337
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,25,2.346
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,26,2.35
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,27,2.354
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,28,2.354
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,29,2.358
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,30,2.357
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,31,2.353
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,32,2.349
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,33,2.353
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,34,2.343
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,35,2.342
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,36,2.337
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,37,2.33
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,38,2.327
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,39,2.325
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,40,2.321
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,41,2.318
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,42,2.317
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,43,2.315
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,44,2.311
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,45,2.311
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,46,2.311
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,47,2.309
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,48,2.305
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,49,2.305
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,50,2.3
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,51,2.297
C10,C,4,Mix_17aa,ath-miR5642b,Plant,2,52,2.297
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,0,0.131
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,1,0.177
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,2,0.298
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,3,0.446
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,4,0.72
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,5,1.206
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,6,1.746
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,7,1.957
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,8,2.072
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,9,2.145
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,10,2.207
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,11,2.235
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,12,2.252
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,13,2.267
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,14,2.272
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,15,2.278
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,16,2.28
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,17,2.286
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,18,2.284
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,19,2.28
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,20,2.279
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,21,2.299
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,22,2.303
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,23,2.332
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,24,2.328
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,25,2.333
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,26,2.328
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,27,2.343
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,28,2.356
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,29,2.348
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,30,2.347
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,31,2.344
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,32,2.341
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,33,2.345
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,34,2.338
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,35,2.344
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,36,2.335
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,37,2.323
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,38,2.315
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,39,2.316
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,40,2.32
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,41,2.318
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,42,2.317
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,43,2.31
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,44,2.316
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,45,2.308
C11,C,4,Mix_17aa,ath-miR158a3p,Plant,2,46,2.307
